Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Sterile,,,,,,,,
Pre-Sterile ,,ItemCode,ItemDescription,Price,Cost,GP,Gp%,
,,2963,MPM Isolate Hydrophilic Foam Drsg 4x5 MP00553C,1.1,0.787256,0.31274400000000013,0.2843127272727274,
,,2964,MPM Isolate Hydrophilic Foam Drsg 7x8 MP00555C,4.2,1.969472,2.2305280000000005,0.5310780952380953,
,,2965,"MPM Isolate Hydrophilic Foam Drsg 6"" x 6"" MP00554C",1.77,1.536473,0.23352700000000004,0.13193615819209042,
,,2976,MEDLINE DRSG SURESITE 2.375 X 2.75 FRAME  (MSC52280),426.6,318.988643,107.611357,0.2522535325832161,
,,2977,MEDLINE DRSG SURESITE 4.75 X 4 FRAME/LABL (MSC52281),340,249.649902,90.350098,0.3619072039531584,
,,2986,"MPM Excel Foam Non-Bordered 8"" x 4"" Dressing MP00526",1.26,1.035963,0.22403700000000004,0.17780714285714289,
,,2991,FiltRX MICROFILTERS 5/BAG,0.25,0.061486,0.18851400000000001,0.7540560000000001,
,,3008,SPENCO CANADA BLISTER PADS 308-6608,2.48,1.644562,0.8354379999999999,0.33687016129032255,
,,3009,SPENCO SKIN MOIST PADS 2X3 HYDROGEL CANADA 308-1577,1.86,2.755543,-0.8955429999999998,-0.48147473118279555,
,,3019,BASTOS VIEGAS ANTI-FOG FILM SHIELD 260999060,0.185,0.078358,0.106642,0.5764432432432433,
,,3020,"DERMA SCIENCES SORBACELL FM DRSG, 4""X8"" RM84348",1.3,1.067004,0.23299599999999998,0.17922769230769228,
,,3021,"DERMA SCIENCES SORBACELL FM DRSG, 8""X10"" RM84381",3.05,2.465991,0.584009,0.19147836065573773,
,,3030,SWISS AMERICAN 2X2 NON BORDERED FOAM BULK RM0420,0.1379,0.174103,-0.03620300000000001,-0.26253081943437284,
,,3033,SPENCO INT'L SKIN BLISTER PADS STERILE 308-2428,2.2,1.311401,0.8885990000000001,0.4039086363636364,
,,3035,S&N 4X4 COVRSITE DRSG 10/BX 59714000,2.244,2.918992,-0.6749919999999996,-0.30079857397504434,
,,3036,S&N 4X4 COVRSITE DRSG 30/BX 59714100,6.7412,7.42214,-0.6809399999999997,-0.10101168931347529,
,,3037,S&N 6X6 COVRSITE DRSG 10/BX 59714300,3.825,3.453963,0.3710370000000003,0.09700313725490203,
,,3038,S&N 6X6 COVRSITE DRSG 30/BX 59714400,11.4536,10.407703,1.045897,0.09131600544806874,
,,3039,S&N 4X4 COVRSITE PLUS DRSG 10/BX 59715000,3.06,3.64778,-0.58778,-0.19208496732026142,
,,3040,S&N 6X6 COVRSITE PLUS DRSG 10/BX 59715100,5.5692,4.439887,1.1293130000000007,0.20277831645478714,
,,3055,MEDLINE CARING DRSG 4X4 W/ 2X2 PAD CRG1044,63.6,60.551066,3.0489340000000027,0.04793921383647803,
,,3069,ARGENTUM 4 X 4 PRTD ISLAND DRSG NS; BULK,0.7,0.157777,0.5422229999999999,0.7746042857142856,
,,3070,ARGENTUM 4 X 6 PRTD ISLAND DRSG NS: BULK,0.52,0.261243,0.258757,0.9904839555509621,
,,3071,ARGENTUM 4 X 10 PRTD ISLAND DRSG NS; BULK,0.76,0.417984,0.342016,0.45002105263157893,
,,3072,ARGENTUM 4 X 12 PRTD ISLAND DRSG NS; BULK,0.9,0.540531,0.35946900000000004,0.39941000000000004,
,,3073,ARGENTUM 4 X 14 PRTD ISLAND DRSG NS; BULK,1.64,1.143403,0.49659699999999996,0.43431493532901344,
,,3074,ARGENTUM 6 x 6 PRTD ISLAND DRSG NS; BULK,0.8,0.695467,0.1045330000000001,0.15030619713084892,
,,3076,"MUELLER MORE SKIN PACKET 1""X1"" PAD",1.74,0.63244,1.1075599999999999,0.6365287356321838,
,,3086,S.  EAGLE LG CLEAR BULK 92202,0.0895,0.083084,0.006415999999999991,0.07168715083798873,
,,3087,S.  EAGLE SM/MED CLEAR BULK 92102,0.0895,0.111472,-0.021972000000000005,-0.24549720670391068,
,,3088,S.  EAGLE LG TAN BULK 91202,0.0895,0.082755,0.006745000000000001,0.07536312849162012,
,,3100,**INACTIVE**MEDLINE CARING FOAM SPOT 2X4 CRG1124,79.2,64.546734,14.653266000000002,0.18501598484848486,
,,3104,MEASRMNT SPLTY SMALL TEMPHRT 004518,0.165,0.047517,0.117483,0.7120181818181818,
,,3107,"3M 1524 8.268"" (210mm) X 72 LY (65.83M)",116.272,97.202683,19.069317000000012,0.16400609777074457,
,,3108,"3M 1524 6.660"" (169.2mm) X 72 LY (65.83M)",1.31867,0.964312,0.35435800000000006,0.2687237898791965,
,,3115,API HK CIRCULAR PORT REINFORCEMENT 14811,0.055,0.046664,0.008336000000000003,0.15156363636363643,
,,3139,MUELLER MORE SKIN SQ 1 X 1 (JAR) B131401E,6.26,3.420369,2.839631,0.45361517571884985,
,,3159,3M 9475LE 75mm X 50m,84,72.83298,11.167019999999994,0.13294071428571422,
,,3161,QUALITEL PTFE VENT AR ADH (5K/ROLL) 00121908DR,0.211,0.201878,0.009121999999999991,0.04323222748815162,
,,3165,MEDLINE K-MART SCAR THERAPY SILICONE PAD KM02063,151.2,113.277766,37.92223399999999,0.2508084259259259,
,,3170,MEDLINE CARING FOAM SPOT 2X4 CRG1124,74.7,71.967968,2.732032000000004,0.03657338688085681,
,,3175,SPENCO SAMPLE SKIN BLISTER PADS 6067414,2.2,0.899915,1.3000850000000002,0.5909477272727273,
,,3184,"3M 1524 1.181"" (30mm) X 72 LY (65.83M)",16.666,12.150336,4.515664000000001,0.27095067802712114,
,,3185,"3M 1524 6.102"" (155mm) X 72 LY (65.83M)",85.774,69.430486,16.343514,0.1905415860284002,
,,3187,MEDLINE MEDISTRIP 1/8 X 3 IN STERILE NON250318,45.6,57.662925,-12.062925,-0.26453782894736844,
,,3188,MEDLINE MEDISTRIP 1/2 X 4 IN STERILE NON250412,69.94,111.243288,-41.30328800000001,-0.5905531598513013,
,,3196,"3M 9786 MASTER ROLL 48"" X 300 LY (1219,2mm x 274,32m)",2190.6,1708.07616,482.52383999999984,0.2202701725554642,
,,3204,3M 1517 8-21/64 X 72 LY,85,196.463904,-111.46390400000001,-1.3113400470588237,
,,3210,CLEAR NICODERM 21MG PLACEBO PATCH,1.3,0.402523,0.8974770000000001,0.6903669230769232,
,,3211,CLEAR NICODERM 7MG PLACEBO PATCH,1.3,0.316886,0.983114,0.7562415384615385,
,,3231,"SPENCO SILICONE GEL SHEET 3X4 SNGL PKG, 3083326",3.45,3.002596,0.44740400000000013,0.12968231884057974,
,,3232,"SPENCO SILICONE GEL SHEET 3X4 10 PKG, 3083327",32.05,38.180816,-6.130816000000003,-0.1912891107644307,
,,3233,"SPENCO SILICONE GEL SHEET 4.75X6 SNGL PKG, 3083328",7.09,5.51911,1.5708899999999995,0.22156417489421715,
,,3234,"SPENCO SILICONE GEL SHEET 4.75X6 10 PKG, 3083329",67.73,45.49882,22.231180000000002,0.3282323933264432,
,,3261,S. EAGLE  NS CLR QUALITY CHOICE 30CT LRG 92230 QC,132.15,124.798698,7.351302000000004,0.055628467650397306,
,,3262,S. EAGLE  NS TAN QUALITY CHOICE 30CT LRG  91230 QC,132.15,134.772394,-2.6223939999999857,-0.01984407113129009,
,,3264,"SPENCO SILICONE SCAR PAD 3X4 SNGL PKG, 3083330",3.45,5.171658,-1.7216579999999997,-0.49903130434782594,
,,3265,"SPENCO SILICONE SCAR PAD 3X4 10 PKG, 3083331",32.05,47.267977,-15.217977000000005,-0.474819875195008,
,,3266,"SPENCO SILICONE SCAR PAD 4.75X6 SNGL PKG, 3083332",7.09,7.212685,-0.12268499999999971,-0.01730394922425948,
,,3276,SPENCO SKIN BLISTER PAD SPORTS 308-5891,2.85,1.677348,1.172652,0.4114568421052632,
,,3277,"""PURGE"" CS SPENCO BLISTER PAD CARTON #308-3212",2.2,0,2.2,1,
,,3280,MEDLINE DRSG SURESITE 2.375 X 2.75 FRAME  (BNS2302),1011.82,592.167054,419.65294600000004,0.7086732420611837,
,,3300,"ARGENTUM 2X6 WOUND PAD NS, BULK WPD26",0.22,0.169296,0.050704,0.23047272727272727,
,,3311,ORFLO TOP STACK COMPS FLOCARD REV A 510-00001-01,0.426,0.306164,0.119836,0.28130516431924885,
,,3312,ORFLO BOTTOM STACK COMPS FLOCARD REV A 510-00002-01,0.339,0.242923,0.09607700000000002,0.2834129793510325,
,,3328,S.E. TARGET TAN LG NS TAPEMARK 310508,10,0,10,1,
,,3329,24 x 24 T.S. Waste Bag Liner - 7 to 10 gal,0.01309,0,0.01309,1,
,,3330,33 x 40 T.S. Waste Bag Liner - 33 gal,0.07268,0,0.07268,1,
,,3331,40 x 48 T.S. Waste Bag Liners- 40 to 45 gal,0.09424,0,0.09424,1,
,,3382,PSS 4 X 10 BRDRD GAUZE DRSG STRL 4784,49.59,55.973298,-6.383297999999996,-0.12872147610405316,
,,3411,Spiracur Blue Foam 13 x 13 CS21829 REV H,1.7,2.628965,-0.928965,-0.54645,
,,3412,"Spiracur Blue Foam 18"" x 18"" CS22014 REV B",1.87,1.24474,0.6252600000000001,0.3343636363636364,
,,3413,MARK TRAYNOR ORIGINAL 1.063 X 1.938 1527,0.11,0.041879,0.068121,0.6192818181818182,
,,3414,"5.5"" Semi-Gloss Label Stock/Perm",0.619,0.042733,0.576267,0.9309644588045234,
,,3418,"Spiracur Blue Foam 8"" x 8"" CS22013 REV B",0.68,0.46024,0.21976000000000007,0.32317647058823534,
,,3419,S.E. NASALAID TAN LG NS TAPEMARK 309233,18,0,18,1,
,,3420,S.E. NASALAID CLEAR SM/MED TAPEMARK 309266,18,0,18,1,
,,3423,"MPM Cool Magic Gel Sheet 3.75""x3.75"" OL MP00206",2.07,1.847326,0.22267399999999982,0.10757198067632842,
,,3424,"MPM Cool Magic Gel Sheet 6.0""x8.0"" OL MP00208",6.3,5.074977,1.2250230000000002,0.24138493632581987,
,,3489,MPM Excel Non-Bordered Foam Drsg 4x5 MP00521CN,0.904,0.652991,0.25100900000000004,0.2776648230088496,
,,3494,"SPIRACUR 8"" X 10"" PRINTED POUCH",0.32,0.405221,-0.08522099999999999,-0.26631562499999994,
,,3501,"SPIRACUR CS22013 8X8 BLUE FOAM, PKG. REV G",1.44,2.043012,-0.6030120000000001,-0.4187583333333334,
,,3502,"SPIRACUR CS 22014 18cm X 18cm  BLUE FOAM, PKG REV E",1.87,3.153681,-1.283681,-0.6864604278074866,
,,3505,MEDLINE 4 X 10 BORDERED GAUZE MSC32410,53.3,81.403864,-28.103864,-0.5272769981238274,
,,3506,MEDLINE 4 X 14 BORDERED GAUZE MSC32414,74.42,158.083309,-83.66330900000001,-1.124204635850578,
,,3519,MEDLINE 4 X 5 BORDERED GAUZE MSC3245,30.5,43.304115,-12.804115000000003,-0.41980704918032796,
,,3520,MEDLINE 4 X 4 BORDERED GAUZE MSC3244,26.42,50.381906,-23.961906,-0.9069608629825888,
,,3521,MEDLINE 4 X 8 BORDERED GAUZE MSC3248,44.54,72.702927,-28.162927000000003,-0.6323063987427032,
,,3522,"""PURGE"" MEDLINE 6 X 6 BORDERED GAUZE MSC3266",44.25,72.08902,-27.839020000000005,-0.6291303954802261,
,,3539,"ORFLO-TOP FILM LAMINATE, CASSETTE TYPE #10175-001 REV: A",0.73,0.484267,0.24573299999999998,0.33662054794520546,
,,3540,"ORFLO-BOTTOM FILM LAMINATE, CASSETTE TYPE #10173-001 REV: A",0.57,0.319344,0.25065599999999993,0.43974736842105255,
,,3541,MEDLINE 4 X 10 STRATASORB MSC30410,48.6,74.317999,-25.717999,-0.5291769341563786,
,,3542,MEDLINE 4 X 14 STRATASORB MSC30414,63.8,97.118734,-33.318734000000006,-0.522237210031348,
,,3569,COVIDIEN TELFA PLASTIC SHEETING 1115,121.64,66.369254,55.270746,0.4543796941795462,
,,3570,COVIDIEN PATCH ADHESIVE CLEAR 4022,292.16,252.694775,39.46522500000003,0.1350808632256299,
,,3571,"COVIDIEN TELFA MINI ISLAND DRESSING 2""x3.75"" 7539LF",32.88,20.895219,11.984781000000002,0.3645006386861314,
,,3572,"COVIDIEN NONADHERENT PAD 3""x4"" 9642",165.91,186.11282,-20.202820000000003,-0.12176975468627571,
,,3573,"COVIDEN NONADHERENT PAD 2""x3"" 9640",100.08,110.114919,-10.034919000000002,-0.10026897482014391,
,,3574,"COVIDIEN TELFA ADHESIVE PAD 3""x4"" 7643",99.63,140.377779,-40.74777900000001,-0.4089910569105692,
,,3575,"COVIDIEN TELFA ADHESIVE PAD 2""x3"" 6017",107.08,140.255982,-33.17598199999999,-0.3098242622338438,
,,3576,"COVIDIEN TELFA PAD 3""x4"" 2132",116.28,171.646321,-55.366321,-0.47614655142758855,
,,3577,"COVIDIEN TELFA PAD 2""x3"" 1961",88.32,103.544031,-15.22403100000001,-0.17237353940217404,
,,3592,"""PURGE"" MEDLINE 4 X 4 STRATASORB MSC3044",23.6,41.386581,-17.786580999999998,-0.7536686864406779,
,,3593,MEDLINE 6 X 6 STRATASORB MSC3066,41.65,87.18337,-45.53337,-1.0932381752701081,
,,3594,MEDLINE 6 X 8 STRATASORB MSC3068,52,117.194733,-65.194733,-1.2537448653846153,
,,3622,PSS 4X4 FOAM ADHESIVE DRESSING #4675,52,142.373286,-90.37328600000001,-1.7379478076923078,
,,3623,PSS 6X6 FOAM ADHESIVE DRESSING #4676,92.5,65.898795,26.601204999999993,0.2875805945945945,
,,3637,MEDLINE 2 X 2 BORDERED GAUZE MSC3222,14.25,18.049501,-3.7995009999999994,-0.26663164912280696,
,,3665,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",45.46,53.961283,-8.501283,-0.1870057853057633,
,,3666,MEDLINE CURAD MEDISTRIP 1/8 X 3 IN STERILE NON250318,37.9,64.243981,-26.343981000000007,-0.6950918469656994,
,,3667,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,64,90.846126,-26.846125999999998,-0.41947071874999997,
,,3668,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,62,66.898915,-4.898915000000002,-0.07901475806451616,
,,3669,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,46,52.030878,-6.030878000000001,-0.1311060434782609,
,,3671,"B-233 PSA Tape,Acrylic,White,Thk .010"" 3.4"" Wide",0.5,0.3138,0.18619999999999998,0.37239999999999995,
,,3676,S.EAGLE SM/MD CLR KROGER NASAL STRIP 92140 KRG,168,139.824597,28.17540299999999,0.1677107321428571,
,,3677,S.EAGLE LRG CLR KROGER NASAL STRIP 92240 KRG ECO,168,148.100841,19.899158999999997,0.11844737499999998,
,,3679,PUBLIX  LRG TAN NASAL STRIP 30CT 135511 ECO,192,105.683873,86.316127,0.4495631614583333,
,,3680,PUBLIX SM/MD CLR NASAL STRIP 30CT 135508,192,168.082554,23.917446000000012,0.12457003125000006,
,,3693,ARGENTUM 3x4 PRTD ISLAND DRSG BULK,0.54,0.214421,0.32557900000000006,0.6029240740740741,
,,3694,ARGENTUM 2.5x3 PRTD ISLAND DRSG BULK,0.64,0.272807,0.367193,0.5737390625,
,,3695,EMPI INSULATOR PSA 1800113  REV.E,0.763,1.040339,-0.2773389999999999,-0.3634849279161204,
,,3699,MUELLER UNPRTD NO GLARE STRIPS BULK 12/SHT B140404BU,0.25,0.151294,0.09870599999999999,0.39482399999999995,
,,3752,MPM 4 x 5 THIN FILM DRESSING STERILE MP00470,149.15,113.004672,36.145328000000006,0.24234212537713715,
,,3756,"SANDEL TRIP NO MORE,8""X125'(ROLL) PN:2309 REV.G",64.36,47.73944,16.620559999999998,0.25824362958359226,
,,3759,"FRICTION DRAPE 9.75"" X 16.0"" PN 030040 REV B",0.24,0.149578,0.090422,0.37675833333333336,
,,3763,"SANDEL TRIP NO MORE 2 FOOT,8"" X 2' PN:2302 REV.H",87.18,54.20895,32.971050000000005,0.37819511355815555,
,,3769,"MILLIPORE SCEPTER TIPS PHCC60050,PHC60 REV G",77.6,81.88088,-4.2808800000000105,-0.055165979381443436,
,,3778,"SANDEL FRICTION DRAPE 9.75"" X 16.0"" PN 030040 REV B Y553433",0.3,0.37656,-0.07656000000000002,-0.2552000000000001,
,,3779,"SANDEL TRIP NO MORE 8.0"" X 3 FT PN2303 REV G",115.8,75.23355,40.56645,0.3503147668393783,
,,3780,MEDICATION CUP FOAM PAD (SM) PN050009 REV 6,0.035,0.015115,0.019885000000000003,0.5681428571428572,
,,3781,"MILLIPORE SCEPTER TIPS 40um PHCC40050,PHCC40 REV C",77.6,81.88088,-4.2808800000000105,-0.055165979381443436,
,,3782,Tyco - FAB FC SHIELD .012 X .055 SLOT PN057217 REV F Y553418,0.0318,0.024058,0.007742000000000002,0.2434591194968554,
,,3789,"FRICTION DRAPE W/ADH 7.375"" X 16"" PN030203 REV A Y1253599",0.865066,0.904859,-0.03979299999999997,-0.04599995838467812,
,,3791,MESH SAATI PA 31/21 ADHESIVE AR600.3 Y942891/27542EIS 8/CARD,1.2404,1.221728,0.018672000000000022,0.015053208642373446,
,,3792,"MELINEX 342 ADHESIVE 90445,REV 2.0 Y941710/ 25402EIS 8/CARD",0.8584,0.822156,0.036244000000000054,0.04222273998136073,
,,3797,"PSS 6""X10 LY RETENTION TAPE 4817",122.52,122.885576,-0.36557600000000434,-0.002983806725432618,
,,3833,JEAN COUTU TAN LRG 30CT. SPL-02837 DB,158.4,185.24841,-26.84841,-0.16949753787878788,
,,3834,JEAN COUTU CLR SM/MD 30CT SPL-02836 - DB,158.4,141.53145,16.86855,0.1064933712121212,
,,3835,JEAN COUTU TAN LRG 10CT SPL-02839,69.12,91.02153,-21.901529999999994,-0.31686241319444436,
,,3836,JEAN COUTU CLR SM/MD 10CT SPL-02838,69.12,91.04346,-21.92345999999999,-0.31717968749999986,
,,3843,DeRoyal Episeal Tan 3 Inch Non-Reinforced Material,0.396,0.120796,0.275204,0.6949595959595959,
,,3848,JEAN COUTU CLR MEGA 26 CT SPL-02835 - DB,158.4,160.850682,-2.4506820000000005,-0.015471477272727276,
,,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,78.8,108.061119,-29.261119000000008,-0.371333997461929,
,,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,1242.9,1166.454255,76.44574499999999,0.06150594979483465,
,,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,124.287,142.273457,-17.986457,-0.1447171224665492,
,,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,99.43,104.309119,-4.879118999999989,-0.04907089409634907,
,,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,182.009,147.257776,34.75122399999998,0.1909313495486486,
,,3854,"PSS #4802 Cloth Retention Tape 1"", 2 rl/ea, 6 ea/ctn, 8 ctn/cs",143.5,50.208,93.292,0.6501184668989547,
,,3855,"PSS #4803 Cloth Retention Tape 2"", 1 rl/ea, 12 ea/ctn, 8 ctn/cs",222.8,90.3744,132.42560000000003,0.5943698384201078,
,,3856,"PSS #4804 Cloth Retention Tape 3"", 1 rl/ea, 12 ea/ctn, 8 ctn/cs",319.68,131.54496,188.13504,0.5885105105105105,
,,3857,"PSS #4805 Cloth Retention Tape 4"", 1 rl/ea, 12 ea/ctn, 8 ctn/cs",415.8,178.74048,237.05952000000002,0.5701287157287157,
,,3858,"PSS #4806 Cloth Retention Tape 6"", 1 rl/ea, 12 ea/ctn, 8 ctn/cs",615.5,271.1232,344.3768,0.5595073923639318,
,,3871,GWM 1/8 IN Foam Dressing 4x5 Non-Sterile,1.1704,1.105951,0.0644490000000002,0.05506578947368438,
,,3879,GWM 1/8 IN Foam Dressing 4x4 Non-Sterile,1.0229,1.009361,0.013538999999999968,0.013235897937237236,
,,3882,SWISS 4X4 (2.5X2.5) SSL P99-044,0.3353,0.291279,0.04402099999999998,0.13128839844914994,
,,3900,MEDLINE FOAM PAD 4x5 MSC1145,78.34,72.996653,5.3433470000000085,0.06820713556293093,
,,3901,MEDLINE FOAM PAD 3x3 MSC1133,49.13,44.04389,5.086110000000005,0.10352350905760238,
,,3902,MEDLINE FOAM PAD 3x3 MSC1133F,49.13,43.33383,5.796170000000004,0.1179761856299614,
,,3903,MEDLINE 4 IN ROUND FOAM ISLAND DRSG W/FEN MSC1104,84.18,60.826147,23.353853000000008,0.2774275718698029,
,,3904,"MEDLINE OPTIFOAM 2"" FEN FOAM DRSG, MSC1102",42,45.860786,-3.8607859999999974,-0.09192347619047612,
,,3911,"M1671-80-54 PERMANENT/REMOVABLE DC ACRYLIC TAPE 54""",2535,2416.38552,118.61448000000019,0.0467907218934912,
,,3917,KOB MEDICAL WC STRIPS 1/2 X 4 BULK NS 3/CD 46070945,1925,1122.194417,802.8055830000001,0.7153890367287401,
,,3923,**INACTIVE**Derma/McKess P/L 4x4 HYG SHT Sterile MCK6182044,63.7,0,63.7,1,
,,3932,PET INNOVATIONS BACON SOLUBLE STRIP POUCH,0.09,0.073953,0.016046999999999992,0.1782999999999999,
,,3958,Harmac Filter Disc P3113306 Rev A,0.27,0.132287,0.13771300000000003,0.5100481481481483,
,,3961, LARGE TAN NASAL STRIP SUB - DB,0.077776,0.098153,-0.020377000000000006,-0.26199598847973676,
,,3963,Scepter Sensors 40um Rev. E,77.6,71.894529,5.705470999999989,0.07352411082474213,
,,3981,SMALL CLEAR NASAL STRIP SUB  DB,0.051992,0.067794,-0.015801999999999997,-0.3039313740575473,
,,3988,GWM 4x5x.125 WOUND CARE DRSG RTD-71040518,1.76,1.594695,0.16530500000000004,0.09392329545454547,
,,3989,GWM 4x4x.125 WOUND CARE DRSG RTD-71040418,1.6071,1.514043,0.09305699999999995,0.05790367743139814,
,,3990,GWM 4x5x.250 WOUND CARE DRSG RTD-71040514,1.9697,1.875932,0.09376800000000007,0.04760521906889378,
,,3991,GWM 4x4x.250 WOUND CARE DRSG RTD-71040414,1.7789,1.646715,0.132185,0.07430715610770701,
,,4004,CDMA TAN LRG 30CT. QC-97041 DB,190.56,207.575994,-17.015994000000006,-0.08929467884130986,
,,4005,S.EAGLE CDMA CLR SM/MD 30CTQC-97038,190.56,163.859034,26.700965999999994,0.14011841939546596,
,,4006,S.EAGLE CDMA CLR MEGA 26 CT QC-97039 DB,190.56,180.366618,10.193382000000014,0.0534917191435769,
,,4008,PENSAR MEDICAL WOUND PRO COVER DRESSING 8463540061 Rev.1,1.61,1.086352,0.5236480000000001,0.32524720496894416,
,,4009,"3"" x 40"" x 0.375"" Cores",0.328,4.579388,-4.2513879999999995,-12.961548780487803,
,,4010,S.EAGLE CDMA NASAL STRIPS TAN SM/MED 30CT QC-97037 DB,190.56,208.711578,-18.151578,-0.09525387279596978,
,,4011,S.EAGLE CDMA NASAL STRIPS CLEAR LARGE 30CT QC-97040,190.56,192.867546,-2.307546000000002,-0.012109288413098248,
,,4017,"3"" x 3"" x 0.25"" core",0.503225,0.377606,0.12561900000000004,0.24962790004471166,
,,4020,SWISS 6X6 (4.25X4) SSL P,0.5823,0.474289,0.10801100000000002,0.18549029709771597,
,,4026,"SANDEL TRIP NO MORE,8""X125'(ROLL) PN:2309 REV.E Y1253622",79.69,23.39902,56.29098,0.7063744509976158,
,,4027,"SANDEL TRIP NO MORE 2 FOOT,8"" X 2' PN:2302 REV.F Y1251228",87.18,26.0977,61.082300000000004,0.7006457903188804,
,,4028,"SANDEL TRIP NO MORE 8.0"" X 3 FT PN2303 REV E Y1253599",124.32,34.6749,89.64509999999999,0.7210834942084942,
,,4030,Scepter Sensors 60um rev I,77.6,71.894529,5.705470999999989,0.07352411082474213,
,,4031,GWM 2x2x.125 WOUND CARE DRSG RTD-71020218,1.2,1.212396,-0.012396000000000074,-0.010330000000000061,
,,4032,GWM 2x2x.250 WOUND CARE DRSG RTD-71020214,1.55,1.253869,0.29613100000000014,0.19105225806451623,
,,4033,GWM 4x5x.250 WOUND CARE DRSG RTD-81040514 ANIMAL USE ONLY,1.97,1.748444,0.22155599999999986,0.11246497461928927,
,,4034,GAME FACE   SUPER FAN MAVERICKS,0.93,0.663089,0.266911,0.2870010752688172,
,,4038,MPM No Trauma Dressing 4x4 w/2x2 Pad MP00451,0.8938,0.648603,0.245197,0.27433094652047435,
,,4039,MPM No Trauma Dressing 6x6 w/4x4 Pad MP00452,1.97,1.485674,0.48432600000000003,0.2458507614213198,
,,4047,BOX 18X18X12 #S-4399,1.062666,1.50101,-0.43834399999999984,-0.41249461260640674,
,,4069,MEDLINE IV SITE DRESSING / SONTARA,344.4,211.280528,133.11947199999997,0.3865257607433217,
,,4070,MEDLINE IV SITE DRESSING / SILICONE,1.6056,1.162921,0.4426789999999998,0.27570939212755347,
,,4089,GLOBAL SPORTS PROD. / SUPERFAN FACE - SOLID GOLD,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4090,GLOBAL SPORT PRODUCTS-SUPERFAN FACE - SOLID ORANGE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4091,GLOBAL SPORT PRODUCTS- SUPERFAN FACE - SOLID RED,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4092,GLOBAL SPORT PRODUCTS- SUPERFAN FACE - SOLID BLUE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4093,GLOBAL SPORT PRODUCTS-SOLID GREEN SUPER FAN FACE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4094,GLOBAL SPORT PRODUCTS- SUPERFAN FACE-SOLID MAROON,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4095,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-SOLID PURPLE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4096,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-SOLID WHITE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4097,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-RED/WHITE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4098,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-BLUE/WHITE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4099,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-ORANGE/BLACK,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4100,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-RED/BLACK,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4101,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-GREEN/WHITE,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4102,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-PURPLE/GOLD,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4103,GLOBAL SPORT PRODUCTS-SUPERFAN FACE-GOLD/BLACK,1.25,0.903089,0.34691099999999997,0.27752879999999996,
,,4134,MILLIKEN ULTRA 4X5 DRESSING,1.08,1.029769,0.05023100000000014,0.04651018518518531,
,,4144,"McKESSON 4670 FOAM DRESSING, 3X3 ADHESIVE BORDER",54.8,37.94588,16.854119999999995,0.3075569343065693,
,,4145,"McKESSON 4671 FOAM DRESSING, 4X4 ADHESIVE BORDER",76,59.928511,16.071489,0.21146696052631578,
,,4146,"McKESSON 4672 FOAM DRESSING, 6X6 ADHESIVE BORDER",160,121.386022,38.613978,0.2413373625,
,,4147,McKESSON 4673 FOAM DRESSING ADHESIVE BORDER SACRAL 7X7,221.6,167.933617,53.666382999999996,0.24217681859205775,
,,4148,"McKESSON 4737 FOAM DRESSING, 4x4 HYDROCELLULAR NON ADH FILM-BACK",84,76.6229,7.377099999999999,0.08782261904761904,
